1.478218601658673359e+00,1.891467805246616951e+00,1.000000000000000000e+00
3.747632411674810982e+00,1.396706012126551322e+00,1.000000000000000000e+00
1.907067615357931345e-01,1.454055303923160736e+00,1.000000000000000000e+00
1.688352084310166035e+00,2.893655524669467294e-01,1.000000000000000000e+00
3.071322634984909428e+00,-1.218837166579524789e+00,1.000000000000000000e+00
3.770581426512693124e+00,-3.441083807122899962e-01,1.000000000000000000e+00
2.086527673035042607e+00,9.492477768778129210e-02,1.000000000000000000e+00
2.540232965259176634e+00,-3.402805282705141376e-01,1.000000000000000000e+00
1.180024475980598675e+00,1.173006581809253657e+00,1.000000000000000000e+00
1.616672266756310483e+00,-1.084543435942231460e+00,1.000000000000000000e+00
5.361132094842970375e+00,-5.197840803687833855e+00,1.000000000000000000e+00
1.246433803263897078e+00,-1.151908852727245858e-01,1.000000000000000000e+00
-5.660077097687263858e-01,1.913682220273177581e+00,1.000000000000000000e+00
2.424292966352583623e+00,-1.235080181055929982e+00,1.000000000000000000e+00
2.605653001037694594e+00,1.979222911860549772e+00,1.000000000000000000e+00
2.824068814781252712e+00,-8.025375862383764547e-01,1.000000000000000000e+00
1.654033578133933924e+00,-3.586798861077163725e+00,1.000000000000000000e+00
3.057452159544557180e+00,-1.739636952495611233e+00,1.000000000000000000e+00
2.629723397514500238e+00,1.356372777586042133e+00,1.000000000000000000e+00
2.691414764580797758e+00,-2.008528145947762855e+00,1.000000000000000000e+00
2.278835296497679686e+00,-3.606612648427767187e+00,1.000000000000000000e+00
5.772645741097358396e+00,-3.210845060756623237e+00,1.000000000000000000e+00
2.676930361450914120e+00,-2.272722267289721820e+00,1.000000000000000000e+00
4.366063363471454295e+00,-2.974028974791286473e+00,1.000000000000000000e+00
3.809923894685404377e+00,-4.014991602024653439e+00,1.000000000000000000e+00
3.722749415762273362e+00,-2.550937766204140811e+00,1.000000000000000000e+00
2.031161077663480086e+00,-2.603530798625393494e+00,1.000000000000000000e+00
3.023114187280523613e+00,-1.085808913320392755e+00,1.000000000000000000e+00
2.833159901990945695e+00,-9.835783947489618040e-01,1.000000000000000000e+00
2.848301174940182090e+00,-2.447327435758335668e+00,1.000000000000000000e+00
2.883430681840045473e+00,-2.509536775510583961e+00,1.000000000000000000e+00
1.812391291952508032e+00,-3.349561039022538989e+00,1.000000000000000000e+00
2.125690936893698257e+00,-1.110482812080974879e+00,1.000000000000000000e+00
4.412113050635904976e+00,-3.742988961143568716e+00,1.000000000000000000e+00
3.441048004620625100e+00,-2.719030598692147027e+00,1.000000000000000000e+00
2.119993489772015849e+00,4.486814380122616797e-02,1.000000000000000000e+00
5.840869660827614496e-01,1.252935088320836776e-01,1.000000000000000000e+00
1.688384110857809040e+00,-8.606410969115751985e-01,1.000000000000000000e+00
2.860678931797379310e+00,-2.937524792080576930e+00,1.000000000000000000e+00
2.939351059495895147e+00,-1.723355038077792223e+00,1.000000000000000000e+00
4.399135843590086026e+00,-2.773194552881171226e+00,1.000000000000000000e+00
8.930938812656916692e-01,-1.132118296488409781e+00,1.000000000000000000e+00
3.014921527272006685e+00,2.093858128523636175e+00,1.000000000000000000e+00
1.469471301493224358e+00,6.582088840499675797e-01,1.000000000000000000e+00
4.452861817324429872e+00,-2.547681830170575701e+00,1.000000000000000000e+00
4.032873561314033850e+00,-1.359645107948357579e+00,1.000000000000000000e+00
3.300087405350244474e+00,-4.485077168009047321e-01,1.000000000000000000e+00
2.939241265789393154e+00,-3.210802299073732824e-01,1.000000000000000000e+00
4.172678478742787966e+00,-4.200148647340421482e-01,1.000000000000000000e+00
2.868603765514664339e+00,-8.387522316430437996e-01,1.000000000000000000e+00
-1.451994058880066163e-01,1.315977354147851663e+00,1.000000000000000000e+00
4.548214634680646462e+00,-2.918541378243167284e+00,1.000000000000000000e+00
5.314145119982866206e+00,-2.324633186967747012e+00,1.000000000000000000e+00
2.326003350893415700e+00,-2.249549630849009496e+00,1.000000000000000000e+00
2.284393679350938289e+00,2.635022683361503582e+00,1.000000000000000000e+00
1.831027680191762208e+00,2.288196495149612986e+00,1.000000000000000000e+00
5.020335100839947273e+00,-1.819196487507754423e+00,1.000000000000000000e+00
3.552407044562630567e+00,-1.320168891269805966e+00,1.000000000000000000e+00
1.687576688976047734e+00,2.830159726921352981e-01,1.000000000000000000e+00
2.908433632331116847e+00,2.043352462916643297e-01,1.000000000000000000e+00
1.349271789099879770e+00,-1.087499373325868879e+00,1.000000000000000000e+00
3.528391266404597104e+00,-1.435277733932485145e-01,1.000000000000000000e+00
3.085017746373880598e+00,-2.453440997894006159e+00,1.000000000000000000e+00
4.605941061529660097e+00,-1.135364268613821670e+00,1.000000000000000000e+00
2.410720913974797597e+00,7.346365746239325034e-02,1.000000000000000000e+00
3.748934430706558629e+00,-2.274022314438862935e+00,1.000000000000000000e+00
3.225903258111830763e+00,-2.339312769785214297e+00,1.000000000000000000e+00
3.754686133039541129e+00,-1.989610495855115069e+00,1.000000000000000000e+00
1.955596349265076084e+00,-3.589125793140721665e-01,1.000000000000000000e+00
1.338182371816954319e+00,-1.052026872951146830e+00,1.000000000000000000e+00
4.273876801543190496e+00,-3.521571762091165514e+00,1.000000000000000000e+00
3.037847274851914747e+00,-6.692070567302419448e-01,1.000000000000000000e+00
1.427130855599747505e+00,3.165305421744371905e+00,1.000000000000000000e+00
4.373381140076940454e+00,-2.256516390760429758e+00,1.000000000000000000e+00
3.340401489715670635e+00,-3.628107569860156811e+00,1.000000000000000000e+00
4.176305480505315693e+00,-5.834926070288554145e-01,1.000000000000000000e+00
2.538113921064988787e+00,-2.836923730784138620e+00,1.000000000000000000e+00
2.131788231048212356e+00,-1.686603858946356560e+00,1.000000000000000000e+00
7.298239934752228653e-01,1.726036980674374721e-01,1.000000000000000000e+00
3.218212821814204538e+00,-3.336597225782675480e+00,1.000000000000000000e+00
4.729192846495108071e+00,-1.204705562534716945e+00,1.000000000000000000e+00
1.897001058992071609e+00,3.940664478044255681e-01,1.000000000000000000e+00
4.401098153902584187e+00,-2.898769601519105343e+00,1.000000000000000000e+00
2.129173852120471278e+00,-3.581231424161301469e+00,1.000000000000000000e+00
1.894382098259266733e+00,8.937066631512640136e-01,1.000000000000000000e+00
2.122578495710776281e+00,4.488101467293721392e-01,1.000000000000000000e+00
1.332265553586200468e+00,-8.751188485720451382e-02,1.000000000000000000e+00
4.097142200463856021e+00,-2.651918867697985682e+00,1.000000000000000000e+00
2.707097260381396531e+00,-2.874140898835771729e+00,1.000000000000000000e+00
3.027794968615142857e+00,-1.980672833076152273e+00,1.000000000000000000e+00
1.728891235957286110e+00,-2.428008289674606246e+00,1.000000000000000000e+00
1.235602223931372867e+00,-3.286938299727800050e+00,1.000000000000000000e+00
7.004090208376374527e-01,-8.950793082572421344e-01,1.000000000000000000e+00
3.608426928124895738e+00,-3.047704934008462541e+00,1.000000000000000000e+00
4.597437704356277521e+00,-1.778811923806343120e+00,1.000000000000000000e+00
3.955469009689531745e+00,-3.266936520445581582e+00,1.000000000000000000e+00
1.642088583245692179e+00,-1.811396982050157423e+00,1.000000000000000000e+00
2.032833199499251897e+00,-4.315717997729804356e-01,1.000000000000000000e+00
2.688679759068459685e+00,4.237084360422394003e-01,1.000000000000000000e+00
1.955143306426078809e+00,2.972101277563699462e+00,1.000000000000000000e+00
2.730827029984289833e+00,-1.950389813705846631e+00,1.000000000000000000e+00
2.264015034921050606e+00,8.961352781155644820e-01,1.000000000000000000e+00
6.747931731315308657e-01,-8.768220434683045017e-01,1.000000000000000000e+00
2.003973386538195456e+00,-1.595968265552999199e+00,1.000000000000000000e+00
2.303195079583561622e+00,-8.050172055531801263e-01,1.000000000000000000e+00
2.130323611463525335e+00,4.303256677039875022e-01,1.000000000000000000e+00
1.552860237695331325e+00,-1.233586427694213228e-01,1.000000000000000000e+00
3.070175716471889693e+00,-2.985621225713615878e+00,1.000000000000000000e+00
2.970811062624499677e+00,-1.088971387185142303e+00,1.000000000000000000e+00
6.727607685033492047e-01,2.521691917580500597e+00,1.000000000000000000e+00
3.135731505639468786e+00,-2.976426883675185486e+00,1.000000000000000000e+00
3.438768385698170338e+00,-1.788613517514505258e+00,1.000000000000000000e+00
3.988302641915284497e+00,-3.770803084637404101e+00,1.000000000000000000e+00
2.695600389940062680e+00,-8.645931596138720643e-01,1.000000000000000000e+00
2.925623158974048010e+00,-2.330311431779235498e+00,1.000000000000000000e+00
3.404507774308959789e+00,-3.822582031439246020e+00,1.000000000000000000e+00
3.449020511589552029e+00,-1.949822142500552191e+00,1.000000000000000000e+00
4.287335763813646672e+00,-2.811219801874113688e+00,1.000000000000000000e+00
-4.445319187756844315e-01,3.477353420179349897e-01,1.000000000000000000e+00
2.854113948069982420e+00,-2.176267365079949112e-01,1.000000000000000000e+00
2.820868340161342136e+00,-2.467817595741907066e+00,1.000000000000000000e+00
2.479497216440905927e+00,-1.582069709631483301e+00,1.000000000000000000e+00
1.428525414928866866e+00,-2.486311060681802410e+00,1.000000000000000000e+00
2.588934621401094205e+00,1.171951559130790521e+00,1.000000000000000000e+00
2.038905558570314192e+00,-3.234831222140432505e+00,1.000000000000000000e+00
1.682626195211320841e+00,-6.143034964361698824e-01,1.000000000000000000e+00
2.227596596343146995e+00,-1.133138919857904048e+00,1.000000000000000000e+00
2.644615478368135264e+00,2.328079415871608937e-01,1.000000000000000000e+00
2.036796017749588739e+00,-3.051632824559358248e+00,1.000000000000000000e+00
4.500575343772125869e+00,-3.598779215357509997e+00,1.000000000000000000e+00
3.193230682903568596e+00,-3.436202926727885743e+00,1.000000000000000000e+00
3.086211709619073762e+00,-2.246544817240843983e+00,1.000000000000000000e+00
4.433112981111532847e+00,-4.374944028727426826e+00,1.000000000000000000e+00
2.258737322152972737e+00,-3.154047122474221698e-01,1.000000000000000000e+00
2.974700173662999880e+00,-1.703980179944065032e+00,1.000000000000000000e+00
-1.272213300654070345e-01,-1.790834918900958472e+00,1.000000000000000000e+00
1.306698039775808118e+00,2.207065839725902645e+00,1.000000000000000000e+00
2.839071927684384100e+00,-2.489994237054759196e+00,1.000000000000000000e+00
2.106176488215393050e+00,-4.562851575008207705e-01,1.000000000000000000e+00
6.146891794178051427e+00,-3.701657437932058592e+00,1.000000000000000000e+00
3.608455982163624398e+00,-9.610655944719901367e-01,1.000000000000000000e+00
4.551351089311565623e+00,-1.702491643592921822e+00,1.000000000000000000e+00
2.913522130206862126e+00,-4.811753037553848644e-01,1.000000000000000000e+00
4.567706498123738079e+00,-2.435743774753794444e+00,1.000000000000000000e+00
3.174839793909974617e+00,4.988261709455925619e-01,1.000000000000000000e+00
2.739988620262896024e+00,-2.489317015254550292e+00,1.000000000000000000e+00
-2.515196732800561996e-01,2.145331338663780674e+00,1.000000000000000000e+00
3.731669235929981454e+00,-9.517565656918745010e-01,1.000000000000000000e+00
3.050978167802886443e+00,-8.072907409469263218e-01,1.000000000000000000e+00
3.287303803811493896e+00,-1.730956719840276659e+00,1.000000000000000000e+00
5.178657215666799374e+00,-2.673619253618555014e+00,1.000000000000000000e+00
2.133964388676803825e+00,-1.726882601239115855e+00,1.000000000000000000e+00
1.659573663996115833e+00,-3.209230594493003297e-01,1.000000000000000000e+00
2.585042503276933523e+00,-4.050753186854924692e+00,1.000000000000000000e+00
1.898628736418352947e+00,-1.418514309950758001e-01,1.000000000000000000e+00
